ID de Licitacion,Institucion Convocante,Tipo de Licitacion,Fecha de Publicacion de convocatoria,Fecha de Cierre de Convocatoria,Fecha de primera Adjudicacion,Ministro a cargo,Categoria del bien a adquirir,Tag,URL de la Licitacion,Link al PBC
375251,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2020-03-03,2020-03-18T10:50:00-04:00,2020-03-18,Julio Mazzoleni (PostCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/375251-adquisicion-reactivos-e-insumos-xviii-region-sanitaria-1.html,
375215,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2020-03-13,2020-04-20T09:50:00-04:00,2020-04-20,Julio Mazzoleni (PostCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/375215-adquisicion-oxigeno-gases-medicinales-hospital-trauma-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/l5TwoOx4sJI%253D
375160,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2020-02-07,2020-02-27T07:30:00-04:00,2020-03-02,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/375160-adquisicion-baclofeno-inyectable-bpmba-baclofeno-mspybs-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/3wYTJFlTfEQ%253D
374875,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2020-02-27,2020-04-21T09:50:00-04:00,2020-04-21,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/374875-adquisicion-medicamentos-anticuerpos-monoclonales-incan-hospitales-especializados-ms-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/4FxfLXXJTX4%253D
374755,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación por Excepción,2020-03-09,,2020-01-21,Julio Mazzoleni (PostCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",urgencia_impostergable,https://www.contrataciones.gov.py/licitaciones/convocatoria/374755-adquisicion-medicamento-pertuzumab-420-mg-mspbs-1.html,
374594,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación por Excepción,2020-03-13,,2020-01-17,Julio Mazzoleni (PostCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",urgencia_impostergable,https://www.contrataciones.gov.py/licitaciones/convocatoria/374594-adquisicion-medicamento-ocrelizumab-300-mg-mspbs-1.html,
374445,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2020-02-21,2020-03-09T08:50:00-04:00,2020-03-09,Julio Mazzoleni (PreCovid),"Bienes - Maquinarias, Equipos y herramientas mayores - Equipos de transporte",,https://www.contrataciones.gov.py/licitaciones/convocatoria/374445-adquisicion-generador-electrico-1.html,
374395,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2020-03-10,2020-04-06T08:00:00-04:00,2020-04-13,Julio Mazzoleni (PostCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/374395-adquisicion-medicamentos-oncologicos-especificos-incan-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/L6D0YmGnuyU%253D
374393,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación por Excepción,2020-03-19,,2020-01-14,Julio Mazzoleni (PostCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",urgencia_impostergable,https://www.contrataciones.gov.py/licitaciones/convocatoria/374393-adquisicion-fulvestrant-250-mg-mspbs-1.html,
374353,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación por Excepción,2020-03-12,,2020-01-13,Julio Mazzoleni (PostCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",urgencia_impostergable,https://www.contrataciones.gov.py/licitaciones/convocatoria/374353-adqisicion-afatinib-40-mg-mspbs-1.html,
374340,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación por Excepción,2020-03-12,,2020-01-10,Julio Mazzoleni (PostCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",urgencia_impostergable,https://www.contrataciones.gov.py/licitaciones/convocatoria/374340-adquisicion-vemurafenib-cobimetinib-1.html,
374238,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación por Excepción,2020-03-12,,2020-01-08,Julio Mazzoleni (PostCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",urgencia_impostergable,https://www.contrataciones.gov.py/licitaciones/convocatoria/374238-adquisicion-medicamentos-oncologicos-ocrelizumab-trastuzumab-emtansina-mspbs-1.html,
373953,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación por Excepción,2020-03-10,,2019-12-30,Julio Mazzoleni (PostCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",urgencia_impostergable,https://www.contrataciones.gov.py/licitaciones/convocatoria/373953-adquisicion-medicamentos-ocologicos-trastuzumab-emtansina-afatinib-mspbs-1.html,
373869,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación por Excepción,2020-03-09,,2019-12-20,Julio Mazzoleni (PostCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",urgencia_impostergable,https://www.contrataciones.gov.py/licitaciones/convocatoria/373869-adquisicion-medicamentos-trastuzumab-fulvestrant-letrozol-1.html,
373762,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación por Excepción,2019-12-17,,2019-12-16,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",urgencia_impostergable,https://www.contrataciones.gov.py/licitaciones/convocatoria/373762-adquisicion-medicamento-tratamiento-esclerosis-multiple-1.html,
373678,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación por Excepción,2019-12-17,,2019-12-11,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",urgencia_impostergable,https://www.contrataciones.gov.py/licitaciones/convocatoria/373678-adquisicion-medicamentos-oncologicos-ocrelizumab-fulvestrant-letrosol-mspbs-1.html,
373519,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación por Excepción,2019-12-17,,2019-12-16,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",urgencia_impostergable,https://www.contrataciones.gov.py/licitaciones/convocatoria/373519-adquisicion-medicamentos-varios-mspbs-1.html,
373485,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2020-02-14,2020-03-18T09:50:00-04:00,2020-03-18,Julio Mazzoleni (PreCovid),Servicios - Adquisición y Locación de inmuebles. Alquiler de muebles,,https://www.contrataciones.gov.py/licitaciones/convocatoria/373485-alquiler-impresoras-mspybs-1.html,
373482,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación por Excepción,2019-12-17,,2019-12-02,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",urgencia_impostergable,https://www.contrataciones.gov.py/licitaciones/convocatoria/373482-adquisicion-medicamentos-composicion-especifica-mspbs-1.html,
373390,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación por Excepción,2019-12-10,,2019-11-27,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",urgencia_impostergable,https://www.contrataciones.gov.py/licitaciones/convocatoria/373390-adquisicion-trastuzumab-emtansina-fulvestrant-mspbs-1.html,
373389,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2019-11-26,2019-12-10T09:20:00-04:00,2019-12-12,Julio Mazzoleni (PreCovid),"Servicios - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",,https://www.contrataciones.gov.py/licitaciones/convocatoria/373389-mantenimiento-equipo-densitometro-oseo-marca-general-electric-modelo-prodigy-centro-1.html,
373388,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación por Excepción,2019-12-16,,2019-11-27,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",urgencia_impostergable,https://www.contrataciones.gov.py/licitaciones/convocatoria/373388-adquisicion-medicamento-nusinersen-1.html,
373381,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación por Excepción,2019-12-16,,2019-12-02,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",urgencia_impostergable,https://www.contrataciones.gov.py/licitaciones/convocatoria/373381-adquisicion-velaglucerasa-alfa-algasidasa-alfa-mspbs-1.html,
373339,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación por Excepción,2019-12-05,,2019-11-22,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",urgencia_impostergable,https://www.contrataciones.gov.py/licitaciones/convocatoria/373339-adquisicion-bevacizumab-400-mg-generico-1.html,
373066,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2019-11-25,2019-12-02T08:50:00-04:00,2019-12-02,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/373066-adquisicion-equipos-maquinarias-salud-laboratorio-mspbs-1.html,
373049,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación por Excepción,2019-12-03,,2019-11-20,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",urgencia_impostergable,https://www.contrataciones.gov.py/licitaciones/convocatoria/373049-adquisicion-pertuzumab-420-mg-mspbs-1.html,
372911,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2019-11-27,2019-12-04T10:50:00-04:00,2019-12-04,Julio Mazzoleni (PreCovid),Bienes - Muebles y Enseres,,https://www.contrataciones.gov.py/licitaciones/convocatoria/372911-adquisicion-acondicionadores-aire-muebles-consultorios-enfermedades-respiratorias-cr-1.html,
372910,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2019-11-21,2019-12-11T08:50:00-04:00,2019-12-11,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/372910-adquisicion-equipamientos-nuevo-bloque-hospital-luque-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/FGZ75Dba8l8%253D
372906,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación por Excepción,2019-12-02,,2019-11-18,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",urgencia_impostergable,https://www.contrataciones.gov.py/licitaciones/convocatoria/372906-adquisicion-medicamento-oncologico-trastuzumab-1.html,
372846,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2019-11-20,2019-12-13T09:20:00-04:00,2019-12-13,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/372846-adquisicion-camillas-mspbs-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/nC31pME1KmA%253D
372845,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2019-11-20,2019-12-11T14:50:00-04:00,2019-12-11,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/372845-adquisicion-sillones-hidratacion-mspbs-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/MB9rvZFxmlM%253D
372844,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2019-11-20,2020-01-31T13:50:00-04:00,2020-01-31,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/372844-adquisicion-sillas-ruedas-portasueros-dependencias-mspbs-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/pRifhveWr9M%253D
372767,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación por Excepción,2019-11-22,,2019-11-15,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",urgencia_impostergable,https://www.contrataciones.gov.py/licitaciones/convocatoria/372767-adquisicion-medicamento-trastuzumab-mspbs-1.html,
372747,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2019-11-20,2019-12-02T08:50:00-04:00,2019-12-02,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/372747-adquisicion-morfina-carbamazepina-fitomenadiona-msp-bs-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/qcnvbS5PqLI%253D
372746,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2019-11-20,2019-12-03T08:50:00-04:00,2019-12-03,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/372746-adquisicion-adrenalina-adenosina-warfarina-mspbs-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/Lxb5hHmGfJ4%253D
372745,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2019-11-20,2019-12-06T08:20:00-04:00,2019-12-06,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/372745-adquisicion-solucion-dextrosa-hipertonica-solucion-manitol-otros-medicamentos-msp-bs-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/g488LsWjGnU%253D
372706,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación por Excepción,2019-12-20,,2019-12-30,Julio Mazzoleni (PreCovid),"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",,https://www.contrataciones.gov.py/licitaciones/convocatoria/372706-construccion-obras-complementarias-proyecto-hefa-1.html,
372672,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación por Excepción,2019-12-05,,2019-11-15,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",urgencia_impostergable,https://www.contrataciones.gov.py/licitaciones/convocatoria/372672-adquisicion-medicamento-ocrelizumab-300-mg-1.html,
372585,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2019-11-27,2019-12-04T09:00:00-04:00,2019-12-04,Julio Mazzoleni (PreCovid),"Servicios - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",,https://www.contrataciones.gov.py/licitaciones/convocatoria/372585-mantenimiento-generadores-plurianual-1.html,
372562,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2019-11-12,2019-11-25T07:20:00-04:00,2019-11-27,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/372562-adquisicion-medicamentos-stock-critico-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/u46GjcDypwc%253D
372561,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2020-01-13,2020-01-21T10:50:00-04:00,2020-01-21,Julio Mazzoleni (PreCovid),"Bienes - Maquinarias, Equipos y herramientas mayores - Equipos de transporte",,https://www.contrataciones.gov.py/licitaciones/convocatoria/372561-instalacion-porton-electrico-pai-mspbs-ad-referendum-1.html,
